"","date","state","diff"
"4959",2020-03-16,"VT",7
"4960",2020-03-17,"VT",0
"4961",2020-03-18,"VT",1
"4962",2020-03-19,"VT",9
"4963",2020-03-20,"VT",7
"4964",2020-03-21,"VT",20
"4965",2020-03-22,"VT",3
"4966",2020-03-23,"VT",23
"4967",2020-03-24,"VT",20
"4968",2020-03-25,"VT",30
"4969",2020-03-26,"VT",33
"4970",2020-03-27,"VT",26
"4971",2020-03-28,"VT",27
"4972",2020-03-29,"VT",24
"4973",2020-03-30,"VT",21
"4974",2020-03-31,"VT",37
"4975",2020-04-01,"VT",28
"4976",2020-04-02,"VT",17
"4977",2020-04-03,"VT",51
"4978",2020-04-04,"VT",72
"4979",2020-04-05,"VT",51
"4980",2020-04-06,"VT",31
"4981",2020-04-07,"VT",32
"4982",2020-04-08,"VT",30
"4983",2020-04-09,"VT",23
"4984",2020-04-10,"VT",51
"4985",2020-04-11,"VT",32
"4986",2020-04-12,"VT",16
"4987",2020-04-13,"VT",21
"4988",2020-04-14,"VT",4
"4989",2020-04-15,"VT",7
"4990",2020-04-16,"VT",15
"4991",2020-04-17,"VT",5
"4992",2020-04-18,"VT",24
"4993",2020-04-19,"VT",10
"4994",2020-04-20,"VT",3
"4995",2020-04-21,"VT",2
"4996",2020-04-22,"VT",5
"4997",2020-04-23,"VT",2
"4998",2020-04-24,"VT",2
"4999",2020-04-25,"VT",16
"5000",2020-04-26,"VT",8
"5001",2020-04-27,"VT",4
"5002",2020-04-28,"VT",7
"5003",2020-04-29,"VT",0
"5004",2020-04-30,"VT",4
"5005",2020-05-01,"VT",13
"5006",2020-05-02,"VT",7
"5007",2020-05-03,"VT",11
"5008",2020-05-04,"VT",5
"5009",2020-05-05,"VT",5
"5010",2020-05-06,"VT",1
"5011",2020-05-07,"VT",8
"5012",2020-05-08,"VT",3
"5013",2020-05-09,"VT",2
"5014",2020-05-10,"VT",6
"5015",2020-01-23,"WA",0
"5016",2020-01-24,"WA",0
"5017",2020-01-25,"WA",0
"5018",2020-01-26,"WA",0
"5019",2020-01-27,"WA",0
"5020",2020-01-28,"WA",0
"5021",2020-01-29,"WA",0
"5022",2020-01-30,"WA",0
"5023",2020-01-31,"WA",0
"5024",2020-02-01,"WA",0
"5025",2020-02-02,"WA",0
"5026",2020-02-03,"WA",0
"5027",2020-02-04,"WA",0
"5028",2020-02-05,"WA",0
"5029",2020-02-06,"WA",0
"5030",2020-02-07,"WA",0
"5031",2020-02-08,"WA",0
"5032",2020-02-09,"WA",0
"5033",2020-02-10,"WA",0
"5034",2020-02-11,"WA",0
"5035",2020-02-12,"WA",0
"5036",2020-02-13,"WA",0
"5037",2020-02-14,"WA",0
"5038",2020-02-15,"WA",0
"5039",2020-02-16,"WA",0
"5040",2020-02-17,"WA",0
"5041",2020-02-18,"WA",0
"5042",2020-02-19,"WA",0
"5043",2020-02-20,"WA",0
"5044",2020-02-21,"WA",0
"5045",2020-02-22,"WA",0
"5046",2020-02-23,"WA",0
"5047",2020-02-24,"WA",0
"5048",2020-02-25,"WA",0
"5049",2020-02-26,"WA",0
"5050",2020-02-27,"WA",0
"5051",2020-02-28,"WA",0
"5052",2020-02-29,"WA",6
"5053",2020-03-01,"WA",4
"5054",2020-03-02,"WA",7
"5055",2020-03-03,"WA",9
"5056",2020-03-04,"WA",12
"5057",2020-03-05,"WA",31
"5058",2020-03-06,"WA",8
"5059",2020-03-07,"WA",24
"5060",2020-03-08,"WA",20
"5061",2020-03-09,"WA",0
"5062",2020-03-10,"WA",45
"5063",2020-03-11,"WA",115
"5064",2020-03-12,"WA",160
"5065",2020-03-13,"WA",126
"5066",2020-03-14,"WA",74
"5067",2020-03-15,"WA",-39
"5068",2020-03-16,"WA",176
"5069",2020-03-17,"WA",176
"5070",2020-03-18,"WA",67
"5071",2020-03-19,"WA",352
"5072",2020-03-20,"WA",150
"5073",2020-03-21,"WA",269
"5074",2020-03-22,"WA",204
"5075",2020-03-23,"WA",224
"5076",2020-03-24,"WA",107
"5077",2020-03-25,"WA",263
"5078",2020-03-26,"WA",616
"5079",2020-03-27,"WA",270
"5080",2020-03-28,"WA",553
"5081",2020-03-29,"WA",435
"5082",2020-03-30,"WA",458
"5083",2020-03-31,"WA",509
"5084",2020-04-01,"WA",176
"5085",2020-04-02,"WA",781
"5086",2020-04-03,"WA",457
"5087",2020-04-04,"WA",401
"5088",2020-04-05,"WA",578
"5089",2020-04-06,"WA",486
"5090",2020-04-07,"WA",381
"5091",2020-04-08,"WA",584
"5092",2020-04-09,"WA",363
"5093",2020-04-10,"WA",480
"5094",2020-04-11,"WA",315
"5095",2020-04-12,"WA",175
"5096",2020-04-13,"WA",26
"5097",2020-04-14,"WA",164
"5098",2020-04-15,"WA",143
"5099",2020-04-16,"WA",115
"5100",2020-04-17,"WA",460
"5101",2020-04-18,"WA",259
"5102",2020-04-19,"WA",202
"5103",2020-04-20,"WA",136
"5104",2020-04-21,"WA",278
"5105",2020-04-22,"WA",204
"5106",2020-04-23,"WA",157
"5107",2020-04-24,"WA",224
"5108",2020-04-25,"WA",342
"5109",2020-04-26,"WA",202
"5110",2020-04-27,"WA",165
"5111",2020-04-28,"WA",156
"5112",2020-04-29,"WA",228
"5113",2020-04-30,"WA",257
"5114",2020-05-01,"WA",310
"5115",2020-05-02,"WA",366
"5116",2020-05-03,"WA",182
"5117",2020-05-04,"WA",277
"5118",2020-05-05,"WA",132
"5119",2020-05-06,"WA",311
"5120",2020-05-07,"WA",326
"5121",2020-05-08,"WA",157
"5122",2020-05-09,"WA",286
"5123",2020-05-10,"WA",217
"5124",2020-01-23,"WI",0
"5125",2020-01-24,"WI",0
"5126",2020-01-25,"WI",0
"5127",2020-01-26,"WI",0
"5128",2020-01-27,"WI",0
"5129",2020-01-28,"WI",0
"5130",2020-01-29,"WI",0
"5131",2020-01-30,"WI",0
"5132",2020-01-31,"WI",0
"5133",2020-02-01,"WI",0
"5134",2020-02-02,"WI",0
"5135",2020-02-03,"WI",0
"5136",2020-02-04,"WI",0
"5137",2020-02-05,"WI",0
"5138",2020-02-06,"WI",0
"5139",2020-02-07,"WI",0
"5140",2020-02-08,"WI",0
"5141",2020-02-09,"WI",0
"5142",2020-02-10,"WI",0
"5143",2020-02-11,"WI",0
"5144",2020-02-12,"WI",0
"5145",2020-02-13,"WI",0
"5146",2020-02-14,"WI",0
"5147",2020-02-15,"WI",0
"5148",2020-02-16,"WI",0
"5149",2020-02-17,"WI",0
"5150",2020-02-18,"WI",0
"5151",2020-02-19,"WI",0
"5152",2020-02-20,"WI",0
"5153",2020-02-21,"WI",0
"5154",2020-02-22,"WI",0
"5155",2020-02-23,"WI",0
"5156",2020-02-24,"WI",0
"5157",2020-02-25,"WI",0
"5158",2020-02-26,"WI",0
"5159",2020-02-27,"WI",0
"5160",2020-02-28,"WI",0
"5161",2020-02-29,"WI",0
"5162",2020-03-01,"WI",0
"5163",2020-03-02,"WI",0
"5164",2020-03-03,"WI",0
"5165",2020-03-04,"WI",0
"5166",2020-03-05,"WI",0
"5167",2020-03-06,"WI",0
"5168",2020-03-07,"WI",0
"5169",2020-03-08,"WI",0
"5170",2020-03-09,"WI",0
"5171",2020-03-10,"WI",3
"5172",2020-03-11,"WI",1
"5173",2020-03-12,"WI",4
"5174",2020-03-13,"WI",11
"5175",2020-03-14,"WI",8
"5176",2020-03-15,"WI",1
"5177",2020-03-16,"WI",20
"5178",2020-03-17,"WI",25
"5179",2020-03-18,"WI",38
"5180",2020-03-19,"WI",48
"5181",2020-03-20,"WI",60
"5182",2020-03-21,"WI",63
"5183",2020-03-22,"WI",99
"5184",2020-03-23,"WI",44
"5185",2020-03-24,"WI",56
"5186",2020-03-25,"WI",140
"5187",2020-03-26,"WI",107
"5188",2020-03-27,"WI",198
"5189",2020-03-28,"WI",129
"5190",2020-03-29,"WI",109
"5191",2020-03-30,"WI",66
"5192",2020-03-31,"WI",182
"5193",2020-04-01,"WI",144
"5194",2020-04-02,"WI",192
"5195",2020-04-03,"WI",264
"5196",2020-04-04,"WI",18
"5197",2020-04-05,"WI",290
"5198",2020-04-06,"WI",129
"5199",2020-04-07,"WI",129
"5200",2020-04-08,"WI",132
"5201",2020-04-09,"WI",176
"5202",2020-04-10,"WI",182
"5203",2020-04-11,"WI",145
"5204",2020-04-12,"WI",128
"5205",2020-04-13,"WI",87
"5206",2020-04-14,"WI",127
"5207",2020-04-15,"WI",166
"5208",2020-04-16,"WI",154
"5209",2020-04-17,"WI",178
"5210",2020-04-18,"WI",146
"5211",2020-04-19,"WI",147
"5212",2020-04-20,"WI",153
"5213",2020-04-21,"WI",126
"5214",2020-04-22,"WI",220
"5215",2020-04-23,"WI",207
"5216",2020-04-24,"WI",304
"5217",2020-04-25,"WI",331
"5218",2020-04-26,"WI",225
"5219",2020-04-27,"WI",169
"5220",2020-04-28,"WI",208
"5221",2020-04-29,"WI",231
"5222",2020-04-30,"WI",334
"5223",2020-05-01,"WI",460
"5224",2020-05-02,"WI",346
"5225",2020-05-03,"WI",304
"5226",2020-05-04,"WI",272
"5227",2020-05-05,"WI",330
"5228",2020-05-06,"WI",335
"5229",2020-05-07,"WI",314
"5230",2020-05-08,"WI",375
"5231",2020-05-09,"WI",349
"5232",2020-05-10,"WI",280
"5233",2020-01-23,"WV",0
"5234",2020-01-24,"WV",0
"5235",2020-01-25,"WV",0
"5236",2020-01-26,"WV",0
"5237",2020-01-27,"WV",0
"5238",2020-01-28,"WV",0
"5239",2020-01-29,"WV",0
"5240",2020-01-30,"WV",0
"5241",2020-01-31,"WV",0
"5242",2020-02-01,"WV",0
"5243",2020-02-02,"WV",0
"5244",2020-02-03,"WV",0
"5245",2020-02-04,"WV",0
"5246",2020-02-05,"WV",0
"5247",2020-02-06,"WV",0
"5248",2020-02-07,"WV",0
"5249",2020-02-08,"WV",0
"5250",2020-02-09,"WV",0
"5251",2020-02-10,"WV",0
"5252",2020-02-11,"WV",0
"5253",2020-02-12,"WV",0
"5254",2020-02-13,"WV",0
"5255",2020-02-14,"WV",0
"5256",2020-02-15,"WV",0
"5257",2020-02-16,"WV",0
"5258",2020-02-17,"WV",0
"5259",2020-02-18,"WV",0
"5260",2020-02-19,"WV",0
"5261",2020-02-20,"WV",0
"5262",2020-02-21,"WV",0
"5263",2020-02-22,"WV",0
"5264",2020-02-23,"WV",0
"5265",2020-02-24,"WV",0
"5266",2020-02-25,"WV",0
"5267",2020-02-26,"WV",0
"5268",2020-02-27,"WV",0
"5269",2020-02-28,"WV",0
"5270",2020-02-29,"WV",0
"5271",2020-03-01,"WV",0
"5272",2020-03-02,"WV",0
"5273",2020-03-03,"WV",0
"5274",2020-03-04,"WV",0
"5275",2020-03-05,"WV",0
"5276",2020-03-06,"WV",0
"5277",2020-03-07,"WV",0
"5278",2020-03-08,"WV",0
"5279",2020-03-09,"WV",0
"5280",2020-03-10,"WV",0
"5281",2020-03-11,"WV",0
"5282",2020-03-12,"WV",0
"5283",2020-03-13,"WV",0
"5284",2020-03-14,"WV",0
"5285",2020-03-15,"WV",0
"5286",2020-03-16,"WV",0
"5287",2020-03-17,"WV",0
"5288",2020-03-18,"WV",1
"5289",2020-03-19,"WV",1
"5290",2020-03-20,"WV",6
"5291",2020-03-21,"WV",4
"5292",2020-03-22,"WV",4
"5293",2020-03-23,"WV",0
"5294",2020-03-24,"WV",6
"5295",2020-03-25,"WV",17
"5296",2020-03-26,"WV",13
"5297",2020-03-27,"WV",24
"5298",2020-03-28,"WV",20
"5299",2020-03-29,"WV",17
"5300",2020-03-30,"WV",32
"5301",2020-03-31,"WV",17
"5302",2020-04-01,"WV",29
"5303",2020-04-02,"WV",25
"5304",2020-04-03,"WV",21
"5305",2020-04-04,"WV",45
"5306",2020-04-05,"WV",42
"5307",2020-04-06,"WV",21
"5308",2020-04-07,"WV",67
"5309",2020-04-08,"WV",71
"5310",2020-04-09,"WV",31
"5311",2020-04-10,"WV",60
"5312",2020-04-11,"WV",3
"5313",2020-04-12,"WV",16
"5314",2020-04-13,"WV",18
"5315",2020-04-14,"WV",29
"5316",2020-04-15,"WV",62
"5317",2020-04-16,"WV",26
"5318",2020-04-17,"WV",47
"5319",2020-04-18,"WV",10
"5320",2020-04-19,"WV",105
"5321",2020-04-20,"WV",12
"5322",2020-04-21,"WV",6
"5323",2020-04-22,"WV",31
"5324",2020-04-23,"WV",42
"5325",2020-04-24,"WV",29
"5326",2020-04-25,"WV",0
"5327",2020-04-26,"WV",45
"5328",2020-04-27,"WV",8
"5329",2020-04-28,"WV",32
"5330",2020-04-29,"WV",15
"5331",2020-04-30,"WV",15
"5332",2020-05-01,"WV",27
"5333",2020-05-02,"WV",33
"5334",2020-05-03,"WV",10
"5335",2020-05-04,"WV",29
"5336",2020-05-05,"WV",22
"5337",2020-05-06,"WV",-4
"5338",2020-05-07,"WV",45
"5339",2020-05-08,"WV",36
"5340",2020-05-09,"WV",0
"5341",2020-05-10,"WV",37
"5342",2020-01-23,"WY",0
"5343",2020-01-24,"WY",0
"5344",2020-01-25,"WY",0
"5345",2020-01-26,"WY",0
"5346",2020-01-27,"WY",0
"5347",2020-01-28,"WY",0
"5348",2020-01-29,"WY",0
"5349",2020-01-30,"WY",0
"5350",2020-01-31,"WY",0
"5351",2020-02-01,"WY",0
"5352",2020-02-02,"WY",0
"5353",2020-02-03,"WY",0
"5354",2020-02-04,"WY",0
"5355",2020-02-05,"WY",0
"5356",2020-02-06,"WY",0
"5357",2020-02-07,"WY",0
"5358",2020-02-08,"WY",0
"5359",2020-02-09,"WY",0
"5360",2020-02-10,"WY",0
"5361",2020-02-11,"WY",0
"5362",2020-02-12,"WY",0
"5363",2020-02-13,"WY",0
"5364",2020-02-14,"WY",0
"5365",2020-02-15,"WY",0
"5366",2020-02-16,"WY",0
"5367",2020-02-17,"WY",0
"5368",2020-02-18,"WY",0
"5369",2020-02-19,"WY",0
"5370",2020-02-20,"WY",0
"5371",2020-02-21,"WY",0
"5372",2020-02-22,"WY",0
"5373",2020-02-23,"WY",0
"5374",2020-02-24,"WY",0
"5375",2020-02-25,"WY",0
"5376",2020-02-26,"WY",0
"5377",2020-02-27,"WY",0
"5378",2020-02-28,"WY",0
"5379",2020-02-29,"WY",0
"5380",2020-03-01,"WY",0
"5381",2020-03-02,"WY",0
"5382",2020-03-03,"WY",0
"5383",2020-03-04,"WY",0
"5384",2020-03-05,"WY",0
"5385",2020-03-06,"WY",0
"5386",2020-03-07,"WY",0
"5387",2020-03-08,"WY",0
"5388",2020-03-09,"WY",0
"5389",2020-03-10,"WY",0
"5390",2020-03-11,"WY",0
"5391",2020-03-12,"WY",1
"5392",2020-03-13,"WY",0
"5393",2020-03-14,"WY",1
"5394",2020-03-15,"WY",0
"5395",2020-03-16,"WY",0
"5396",2020-03-17,"WY",9
"5397",2020-03-18,"WY",5
"5398",2020-03-19,"WY",2
"5399",2020-03-20,"WY",3
"5400",2020-03-21,"WY",2
"5401",2020-03-22,"WY",3
"5402",2020-03-23,"WY",0
"5403",2020-03-24,"WY",3
"5404",2020-03-25,"WY",15
"5405",2020-03-26,"WY",9
"5406",2020-03-27,"WY",17
"5407",2020-03-28,"WY",12
"5408",2020-03-29,"WY",4
"5409",2020-03-30,"WY",8
"5410",2020-03-31,"WY",15
"5411",2020-04-01,"WY",21
"5412",2020-04-02,"WY",20
"5413",2020-04-03,"WY",12
"5414",2020-04-04,"WY",25
"5415",2020-04-05,"WY",10
"5416",2020-04-06,"WY",13
"5417",2020-04-07,"WY",6
"5418",2020-04-08,"WY",5
"5419",2020-04-09,"WY",9
"5420",2020-04-10,"WY",9
"5421",2020-04-11,"WY",22
"5422",2020-04-12,"WY",9
"5423",2020-04-13,"WY",5
"5424",2020-04-14,"WY",7
"5425",2020-04-15,"WY",5
"5426",2020-04-16,"WY",9
"5427",2020-04-17,"WY",9
"5428",2020-04-18,"WY",4
"5429",2020-04-19,"WY",4
"5430",2020-04-20,"WY",4
"5431",2020-04-21,"WY",126
"5432",2020-04-22,"WY",4
"5433",2020-04-23,"WY",6
"5434",2020-04-24,"WY",20
"5435",2020-04-25,"WY",18
"5436",2020-04-26,"WY",11
"5437",2020-04-27,"WY",18
"5438",2020-04-28,"WY",16
"5439",2020-04-29,"WY",9
"5440",2020-04-30,"WY",14
"5441",2020-05-01,"WY",7
"5442",2020-05-02,"WY",13
"5443",2020-05-03,"WY",7
"5444",2020-05-04,"WY",10
"5445",2020-05-05,"WY",8
"5446",2020-05-06,"WY",27
"5447",2020-05-07,"WY",4
"5448",2020-05-08,"WY",9
"5449",2020-05-09,"WY",9
"5450",2020-05-10,"WY",9
